prompt,reference,split
"
Question: How do you calculate MPL?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","MP_L =  δQ(L, K)/δL = d f(L, K)/d L",train
"
Question: Martha gives 100 shares of Green Inc. stock to her niece, Jennifer.

Martha's adjusted basis for the stock is $3,000 and the fair market value is $7,000.

Four months after the gift, Jennifer is killed in an automobile accident.

Martha inherits the stock, which then is worth $9,000.

What is the adjusted basis of the inherited stock to Martha?

a. $3,000

b. $7,000

c. $9,000

d. $10,000

e. None of the above

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(A) $3,000",train
"
Question: A household-products manufacturing firm was required to examine its organizational architecture in order to survive in the market. The three aspects of its organization that it looked into are

A. decision rights, rewards, and technology.

B. government regulation, technology, and decision rights.

C. government regulation, technology, and markets.

D. decision rights, rewards, and evaluation systems.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(D) decision rights, rewards, and evaluation systems.",train
"
Question: Which of the following is a mixed cost? Which of the following is a mixed cost?

a. A cost that is $32.00 per unit when production is 80,000, and $32.00 per unit when production is 128,000.

b. A cost that is $32.00 per unit when production is 80,000, and $40.00 per unit when production is 128,000.

c. A cost that is $32.00 per unit when production is 80,000, and $26.00 per unit when production is 128,000.

d. A cost that is $64.00 per unit when production is 80,000, and $64.00 per unit when production is 128,000.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(C) A cost that is $32.00 per unit when production is 80,000, and $26.00 per unit when production is 128,000.",train
"
Question: Because of the housing bubble, many houses are now selling for much less than their selling price just two to three years ago. There is evidence that homeowners with virtually identical houses tend to ask for more if they paid more for the house. What fallacy are they making and why?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Sunk cost fallacy,train
"
Question: Suppose in the current year that there is a nation-wide drought for apple growers and a statewide bumper crop for oranges in both Florida and California. Which of the following statements correctly reflects the subsequent developments in the U.S. orange market?

a. Both equilibrium output and price will increase.

b. Both equilibrium output and price will decrease.

c. Both equilibrium output and price may decrease.

d. Equilibrium output may decrease and price will increase.

e. Equilibrium output will increase and price may increase.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(E) Equilibrium output will increase and price may increase.,train
"
Question: A common argument in favor of restricting trade Group of answer choices concerns the strategy of bargaining. is that efforts should be made to get new industries started. emphasizes the belief that all countries should play by the same rules. All of the above are correct.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",D,train
"
Question: Hoosier Incorporated is an Indiana corporation. It properly included, deducted, or excluded the following items on its federal tax return in the current year:


ItemAmountFederal Treatment
Illinois income taxes$33,438Deducted on the federal return
Indiana income taxes$18,425Deducted on the federal return
Ohio commercial activity tax$3,970Deducted on the federal return
Depreciation$41,500Deducted on the federal return
Illinois municipal bond interest$9,940Excluded from federal return
Indiana municipal bond interest$15,375Excluded from federal return
Federal T-note interest$2,470Included on federal return
State depreciation expense was $51,500. Hoosier's federal taxable income was $151,800. Calculate Hoosier's Indiana state tax base.

A. $172,696

B. $175,165

C. $201,133

D. $208,633

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(C) $201,133",train
"
Question: Which of the following might cause a shift from {eq}S_{1}

{/eq} to {eq}S_{1}

{/eq}?

a. A decrease in input prices.

b. An improvement in technology.

c. An increase in input prices.

d. An increase in consumer income.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) A decrease in input prices.,train
"
Question: Assume that following a financial crisis, the private sector of a country wishes to net save 5% of GDP while the foreign sector wishes to make net investments of 2% of GDP into a country's financial system. The government financial balance will be:

a. 3% in surplus

b. 7% in surplus

c. 3% in deficit

d. 7% in deficit

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) 3% in surplus,train
"
Question: True or false? We say that the long-run equilibrium of a monopolistically competitive firm reflects excess capacity because its MC is not equal to its ATC.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",True,train
"
Question: An agreement among firms in a market about quantities to produce or prices to charge is called:

A. collusion

B. Nash equilibrium

C. dominant strategy

D. behavioral economics

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) collusion,train
"
Question: If your nominal income rose by 5.3 percent and the price level rose by 3.8 percent in some year, by what percentage would your real income (approximately) increase?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",1.5%,train
