prompt,reference,split
"
Translate the following text from Spanish to Hungarian:

-¡Si lo entiendo, que me maten! -exclamé usando una locución local muy corriente.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Hát ez aztán a teteje mindennek!"" - mondtam magamban.",validation
"
Translate the following text from Finnish to French:

""Ja mikä on teidän arvelunne asiasta, herra Sherlock Holmes?""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Qu’en dites-vous, monsieur Sherlock Holmes ? »",validation
"
Translate the following text from French to Russian:

En l’espace de deux heures, le nombre de demandes qui furent ainsi présentées à Nicanor Ivanovitch s’éleva à trente-deux.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",И в течение двух часов Никанор Иванович принял таких заявлений тридцать две штуки.,validation
"
Translate the following text from Catalan to Dutch:

-Que hi ha, Tom?- I s'arrambaren amb els cors palpitants.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",En de twee klemden zich met kloppende harten aan elkaar vast.,validation
"
Translate the following text from German to Spanish:

»Frou-Frou hat mehr Temperament, Gladiator mehr Kraft«, versetzte Wronski und lächelte über das seiner Reitkunst gespendete Lob.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","–«Fru–Fru» es más nerviosa y «Gladiador» más fuerte –repuso Vronsky, correspondiendo con una sonrisa a aquel cumplido que se hacía a su pericia de jinete.",validation
"
Translate the following text from English to Hungarian:

To-day it was both. 'Levin, don't go,' he said, holding him tightly by the elbow, evidently not wishing to let him go on any account.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Most mind a két eset fönnforgott. - Levin, ne menj el, - mondotta s könyöknél erősen megszorította karját, nyilván semmiképpen sem akarván őt elbocsátani.",validation
"
Translate the following text from English to French:

My limbs stiffened in the grip of intense cramps.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Mes membres se raidirent sous l'étreinte de crampes violentes.,validation
"
Translate the following text from Hungarian to Italian:

Frou-Frou a bal lábával vágtába ugrott, majd a rövidre fogott kantártól ingerelve, pár szökkenés után rázós ügetésbe ment át, jól megzötyögtetve a lovasát.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Frou-Frou sollevò la zampa sinistra per mettersi al galoppo e fece due piccoli salti, ma, irritata dalla tensione delle redini, passò ad un trotto traballante che faceva sobbalzare il cavaliere.",validation
"
Translate the following text from English to Hungarian:

""There is no more mercy in them,"" said another of the banditti, ""than in an unbribed sheriffs officer.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","- Mit mesélsz te? - méltatlankodott egy másik bandita. - Hogy a zsidó méltányos volt? Annyi irgalom sincs bennük, mint egy seriffben, akit elfelejtettél megvesztegetni.",validation
"
Translate the following text from German to English:

Allmählich verblaßte die Erinnerung an diese Vermahnung, und Homais hielt von neuem in seinem Hinterstübchen ärztliche Sprechstunden ab.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Little by little the memory of this reprimand grew fainter, and he continued, as heretofore, to give anodyne consultations in his back-parlour.",validation
"
Translate the following text from English to Dutch:

There was something strangely incongruous in this Oriental figure framed in the commonplace door-way of a third-rate suburban dwelling-house.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Er lag iets vreemdsoortig onpassends in deze Oostersche figuur, die daar ineengedoken stond in de gang van een woning van den derden rang.",validation
"
Translate the following text from English to French:

This unfortunate man, who was without doubt concealed in a tree, rushed upon me in less time than I take to tell you about it, and unless Mr. Spilett and Pencroft--""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","J'eus à peine le temps de me retourner... ce malheureux, qui était sans doute blotti dans un arbre, s'était précipité sur moi en moins de temps que je n'en mets à vous le dire, et sans M Spilett et Pencroff...",validation
"
Translate the following text from French to Dutch:

Vers onze heures, après un mauvais sommeil, lourd et fatigant, le major se réveilla.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Na een zwaren en vermoeijenden slaap werd de majoor tegen elf ure wakker.,validation
"
Translate the following text from Spanish to Hungarian:

Tanto valía encontrarse con Ciro en una isla desierta como sin él en la misma industriosa ciudad de la Unión.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Jobb Cyrusszal egy puszta szigeten, mint őnélküle az Egyesült Államok legpezsgőbb életű nagyvárosában.",validation
"
Translate the following text from English to Hungarian:

Certainly if everything is for the best, it is in El Dorado, and not in the other parts of the world.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Az biztos, hogy csak Eldorádóban folynak jól a dolgok, és sehol másutt a világon.«",validation
"
Translate the following text from German to Hungarian:

Am 15. September durchschnitt er den Wendekreis des Steinbocks, und sein Vordertheil ward schon der Einfahrt in die berühmte Meerenge zugekehrt.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Szeptember 15-én átszelte a Baktérítőt, s a híres szoros felé tartott.",validation
"
Translate the following text from Catalan to Hungarian:

Ella se n'ana aviat cap a la cuina, i Sid, feliç amb la seva immunitat, abasta la sucrera amb una mena de glorieig en front de Tom, que era gairebé insuportable. Pero els dits del minyó lliscaren, i la sucrera caigué i es trenca.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A néni a konyhába sietett, és Sid, sérthetetlenségének tudatában, gőgösen nyúlt a cukortartóért. Tűrhetetlen és diadalittas fölénnyel nézett Tomra, de talán éppen ennek köszönhette, hogy a cukortartó kicsúszott a kezéből, és ezer darabra tört.",validation
